A1A|00100|000014|70515026210|LANOXIN PED 100 MCG/ML AMPUL  |0 - No|F - Rx|F|0|0
A1A|00101|000015|00081026010|LANOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00081026015|LANOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00081026035|LANOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00081026055|LANOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00173026001|LANOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|00173026010|LANOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|00173026035|LANOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00223747002|DIGOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00247027401|LANOXIN 0.25 MG/ML AMPUL      |1 - Yes|F - Rx|F|0|0
A1A|00101|000015|00467890410|DIGOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00641141031|DIGOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|00641141035|DIGOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|00641141036|DIGOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|00641618401|DIGOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|00641618425|DIGOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|00781305972|DIGOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|00781305995|DIGOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|24987026010|LANOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00101|000015|54569152300|LANOXIN 0.25 MG/ML AMPUL      |1 - Yes|F - Rx|F|0|0
A1A|00101|000015|54569152301|LANOXIN 0.25 MG/ML AMPUL      |1 - Yes|F - Rx|F|0|0
A1A|00101|000015|55081114300|DIGOXIN 0.25 MG/ML AMPUL      |1 - Yes|F - Rx|F|0|0
A1A|00101|000015|66860008002|DIGOXIN 0.25 MG/ML AMPUL      |0 - No|F - Rx|F|0|0
A1A|00101|000015|70515026010|LANOXIN 500 MCG/2 ML AMPULE   |0 - No|F - Rx|F|0|0
A1A|00110|000016|00008048001|DIGOXIN 0.25 MG/ML TUBEX SYR  |0 - No|F - Rx|F|0|0
A1A|00110|000016|00008048002|DIGOXIN 0.25 MG/ML TUBEX SYR  |0 - No|F - Rx|F|0|0
A1A|00110|000016|00074216901|DIGOXIN 0.25 MG/ML SYRINGE    |0 - No|F - Rx|F|0|0
A1A|00110|000016|00074216902|DIGOXIN 0.25 MG/ML SYRINGE    |0 - No|F - Rx|F|0|0
A1A|00110|000016|00074216931|DIGOXIN 0.25 MG/ML SYRINGE    |0 - No|F - Rx|F|0|0
A1A|00110|000016|00074216932|DIGOXIN 0.25 MG/ML SYRINGE    |0 - No|F - Rx|F|0|0
A1A|00110|000016|00409216931|DIGOXIN 0.25 MG/ML SYRINGE    |0 - No|F - Rx|F|0|0
A1A|00110|000016|54569221700|DIGOXIN 0.25 MG/ML SYRINGE    |1 - Yes|F - Rx|F|0|0
A1A|00120|000017|00054005746|DIGOXIN 0.05 MG/ML SOLUTION   |0 - No|F - Rx|F|0|0
A1A|00120|000017|00054005755|DIGOXIN 50 MCG/ML SOLUTION    |0 - No|F - Rx|F|0|0
A1A|00120|000017|00054319246|DIGOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|00054819304|DIGOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|00054819316|DIGOXIN 50 MCG/ML ELIX S/F    |0 - No|F - Rx|F|0|0
A1A|00120|000017|00081026427|LANOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|00173026427|LANOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|00405263056|DIGOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|00839680964|DIGOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|24208036067|DIGOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|54198014802|DIGOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00120|000017|54569248900|LANOXIN 50 MCG/ML ELIXIR      |1 - Yes|F - Rx|F|0|0
A1A|00120|000017|58729050444|DIGOXIN 50 MCG/ML ELIXIR      |0 - No|F - Rx|F|0|0
A1A|00130|013079|24987024055|LANOXIN 62.5 MCG TABLET       |0 - No|F - Rx|F|0|0
A1A|00130|013079|59212024055|LANOXIN 62.5 MCG TABLET       |0 - No|F - Rx|F|0|0
A1A|00132|000018|00081024230|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00081024255|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00081024256|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00081024272|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00081024275|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00115981101|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00115981103|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00143124001|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00143124010|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00143124051|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00172407680|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00173024230|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00173024255|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00173024256|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00173024275|LANOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00182133610|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00247051000|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051002|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051005|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051006|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051010|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051030|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051050|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051060|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00247051090|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00304223600|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00349871610|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00364248202|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00378615501|DIGITEK 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00378615510|DIGITEK 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00405433503|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00440739090|DIGOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00440768510|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00440768530|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00440768590|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00527132401|DIGOX 125 MCG TABLET          |0 - No|F - Rx|F|0|0
A1A|00132|000018|00527132410|DIGOX 125 MCG TABLET          |0 - No|F - Rx|F|0|0
A1A|00132|000018|00536374110|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00536570801|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00536570810|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00603331432|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00603331434|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615054713|LANOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00615054717|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615054732|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615054743|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615054753|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615054763|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615054765|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615054780|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615456653|DIGITEK 0.125 MG TABLET       |0 - No|F - Rx|F|0|0
A1A|00132|000018|00615456663|DIGITEK 0.125 MG TABLET       |0 - No|F - Rx|F|0|0
A1A|00132|000018|00659100310|DIGOXIN 125 MCG TABLET        |1 - Yes|F - Rx|F|0|0
A1A|00132|000018|00686054713|DIGOXIN 125 MCG TABLET        |0 - No|F - Rx|F|0|0
